state_name,date_local,aqi_pm25
California,2021-03-26,20.000000000000004
Colorado,2021-03-26,8.5454545454545467
Florida,2021-03-26,34.0
Georgia,2021-03-26,32.571428571428569
Idaho,2021-03-26,20.695652173913043
Illinois,2021-03-26,33.749999999999993
Iowa,2021-03-26,28.166666666666661
Louisiana,2021-03-26,42.333333333333343
Maine,2021-03-26,4.333333333333333
Michigan,2021-03-26,15.0
Montana,2021-03-26,11.076923076923077
New York,2021-03-26,19.45
North Carolina,2021-03-26,28.333333333333332
Ohio,2021-03-26,15.25
Oklahoma,2021-03-26,15.0
Oregon,2021-03-26,21.333333333333339
South Carolina,2021-03-26,36.0
Texas,2021-03-26,33.357142857142861
Virginia,2021-03-26,14.0
Washington,2021-03-26,16.259999999999998
Puerto Rico,2021-03-26,17.0
Vermont,2021-03-26,12.5
Connecticut,2021-03-26,8.0
Hawaii,2021-03-26,10.0
Kansas,2021-03-26,17.5
Kentucky,2021-03-26,10.0
Maryland,2021-03-26,9.0
Massachusetts,2021-03-26,16.0
Minnesota,2021-03-26,6.6666666666666661
Missouri,2021-03-26,8.5
Nebraska,2021-03-26,6.0
Nevada,2021-03-26,2.0
New Hampshire,2021-03-26,10.0
New Jersey,2021-03-26,14.0
New Mexico,2021-03-26,11.75
North Dakota,2021-03-26,11.0
Pennsylvania,2021-03-26,19.0
South Dakota,2021-03-26,7.0
Tennessee,2021-03-26,11.0
Utah,2021-03-26,7.2
West Virginia,2021-03-26,9.0
Wisconsin,2021-03-26,3.0
Wyoming,2021-03-26,4.333333333333333
Alabama,2021-03-27,39.375
Alaska,2021-03-27,22.0
Arizona,2021-03-27,21.5
Arkansas,2021-03-27,48.25
California,2021-03-27,32.322580645161288
Colorado,2021-03-27,16.0
Florida,2021-03-27,31.454545454545453
Georgia,2021-03-27,35.2
Idaho,2021-03-27,27.857142857142854
Illinois,2021-03-27,44.999999999999993
Iowa,2021-03-27,30.749999999999996
Louisiana,2021-03-27,38.125
Maine,2021-03-27,20.0
Michigan,2021-03-27,34.5
Montana,2021-03-27,34.0
New York,2021-03-27,19.25
North Carolina,2021-03-27,26.0
Ohio,2021-03-27,25.428571428571427
Oklahoma,2021-03-27,33.75
Oregon,2021-03-27,31.622222222222216
South Carolina,2021-03-27,37.0
Texas,2021-03-27,55.000000000000007
Virginia,2021-03-27,14.0
Washington,2021-03-27,22.162790697674417
Puerto Rico,2021-03-27,64.0
Alabama,2021-03-28,24.75
Alaska,2021-03-28,11.0
Arizona,2021-03-28,20.0
Arkansas,2021-03-28,26.0
California,2021-03-28,29.225806451612897
Colorado,2021-03-28,19.0
Florida,2021-03-28,33.954545454545453
Georgia,2021-03-28,17.0
Idaho,2021-03-28,32.863636363636374
Illinois,2021-03-28,22.857142857142858
Iowa,2021-03-28,23.0625
Louisiana,2021-03-28,27.75
Maine,2021-03-28,7.0
Michigan,2021-03-28,17.5
Montana,2021-03-28,30.25
New York,2021-03-28,11.95
North Carolina,2021-03-28,28.0
Ohio,2021-03-28,17.428571428571427
Oklahoma,2021-03-28,18.25
Oregon,2021-03-28,21.333333333333336
South Carolina,2021-03-28,25.2
Texas,2021-03-28,31.333333333333336
Virginia,2021-03-28,8.0
Washington,2021-03-28,17.357142857142854
Puerto Rico,2021-03-28,16.0
Alabama,2021-03-29,29.0
Alaska,2021-03-29,11.75
Arizona,2021-03-29,20.6875
Arkansas,2021-03-29,31.166666666666664
California,2021-03-29,26.448979591836739
Colorado,2021-03-29,12.636363636363637
Florida,2021-03-29,34.384615384615387
Georgia,2021-03-29,17.0
Idaho,2021-03-29,20.913043478260871
Illinois,2021-03-29,32.0
Iowa,2021-03-29,36.833333333333336
Louisiana,2021-03-29,23.333333333333332
Maine,2021-03-29,6.8333333333333339
Michigan,2021-03-29,20.25
Montana,2021-03-29,9.5714285714285712
New York,2021-03-29,17.35
North Carolina,2021-03-29,10.666666666666666
Ohio,2021-03-29,23.6
Oklahoma,2021-03-29,34.428571428571431
Oregon,2021-03-29,15.061224489795919
South Carolina,2021-03-29,18.333333333333332
Texas,2021-03-29,27.8125
Virginia,2021-03-29,13.0
Washington,2021-03-29,12.58823529411765
Puerto Rico,2021-03-29,22.0
Vermont,2021-03-29,6.0
Country Of Mexico,2021-03-29,0.0
Connecticut,2021-03-29,4.0
Hawaii,2021-03-29,3.5
Kansas,2021-03-29,17.0
Kentucky,2021-03-29,13.0
Maryland,2021-03-29,9.0
Massachusetts,2021-03-29,12.0
Minnesota,2021-03-29,17.0
Missouri,2021-03-29,22.0
Nebraska,2021-03-29,13.0
Nevada,2021-03-29,70.0
New Hampshire,2021-03-29,4.666666666666667
New Jersey,2021-03-29,7.0
New Mexico,2021-03-29,11.250000000000002
North Dakota,2021-03-29,12.0
Pennsylvania,2021-03-29,14.0
South Dakota,2021-03-29,10.0
Tennessee,2021-03-29,13.0
Utah,2021-03-29,27.8
West Virginia,2021-03-29,11.0
Wisconsin,2021-03-29,17.0
Wyoming,2021-03-29,10.333333333333334
Virgin Islands,2021-03-29,20.0
Alabama,2021-03-30,53.375
Alaska,2021-03-30,18.0
Arizona,2021-03-30,24.75
Arkansas,2021-03-30,44.0
California,2021-03-30,38.699999999999996
Colorado,2021-03-30,24.0
Florida,2021-03-30,39.565217391304351
Georgia,2021-03-30,38.4
Idaho,2021-03-30,25.428571428571423
Illinois,2021-03-30,36.285714285714285
Iowa,2021-03-30,37.117647058823529
Louisiana,2021-03-30,39.44444444444445
Maine,2021-03-30,20.0
Michigan,2021-03-30,47.5
Montana,2021-03-30,39.5
New York,2021-03-30,21.7
North Carolina,2021-03-30,23.0
Ohio,2021-03-30,25.142857142857142
Oklahoma,2021-03-30,38.25
Oregon,2021-03-30,28.555555555555564
South Carolina,2021-03-30,31.4
Texas,2021-03-30,43.666666666666664
Virginia,2021-03-30,21.0
Washington,2021-03-30,22.048780487804876
Puerto Rico,2021-03-30,28.5
Alabama,2021-03-31,26.624999999999996
Alaska,2021-03-31,14.5
Arizona,2021-03-31,28.5
Arkansas,2021-03-31,25.25
California,2021-03-31,31.156250000000004
Colorado,2021-03-31,25.0
Florida,2021-03-31,32.652173913043477
Georgia,2021-03-31,23.0
Idaho,2021-03-31,30.285714285714285
Illinois,2021-03-31,28.285714285714285
Iowa,2021-03-31,22.470588235294116
Louisiana,2021-03-31,22.333333333333332
Maine,2021-03-31,26.0
Michigan,2021-03-31,29.0
Montana,2021-03-31,45.0
New York,2021-03-31,20.900000000000002
North Carolina,2021-03-31,26.0
Ohio,2021-03-31,24.857142857142858
Oklahoma,2021-03-31,24.0
Oregon,2021-03-31,33.6888888888889
South Carolina,2021-03-31,23.0
Texas,2021-03-31,38.916666666666671
Virginia,2021-03-31,17.0
Washington,2021-03-31,26.302325581395344
Puerto Rico,2021-03-31,30.0
Alabama,2021-04-01,20.2
Alaska,2021-04-01,13.75
Arizona,2021-04-01,35.375
Arkansas,2021-04-01,30.4
California,2021-04-01,29.099999999999998
Colorado,2021-04-01,17.545454545454547
Florida,2021-04-01,23.153846153846157
Georgia,2021-04-01,11.0
Idaho,2021-04-01,29.0
Illinois,2021-04-01,24.875
Iowa,2021-04-01,32.789473684210535
Louisiana,2021-04-01,21.666666666666668
Maine,2021-04-01,6.2
Michigan,2021-04-01,15.0
Montana,2021-04-01,25.30769230769231
New York,2021-04-01,11.55
North Carolina,2021-04-01,11.666666666666666
Ohio,2021-04-01,16.5
Oklahoma,2021-04-01,35.000000000000007
Oregon,2021-04-01,28.739999999999991
South Carolina,2021-04-01,17.6
Texas,2021-04-01,35.916666666666671
Virginia,2021-04-01,12.0
Washington,2021-04-01,26.285714285714285
Puerto Rico,2021-04-01,40.0
Vermont,2021-04-01,7.25
Connecticut,2021-04-01,4.0
Hawaii,2021-04-01,5.5
Kansas,2021-04-01,27.0
Kentucky,2021-04-01,13.0
Maryland,2021-04-01,12.0
Massachusetts,2021-04-01,7.0
Minnesota,2021-04-01,8.5
Missouri,2021-04-01,15.0
Nebraska,2021-04-01,21.0
Nevada,2021-04-01,13.0
New Hampshire,2021-04-01,3.6666666666666665
New Jersey,2021-04-01,10.0
New Mexico,2021-04-01,20.25
North Dakota,2021-04-01,18.0
Pennsylvania,2021-04-01,13.0
South Dakota,2021-04-01,15.0
Tennessee,2021-04-01,12.0
Utah,2021-04-01,16.6
West Virginia,2021-04-01,12.0
Wisconsin,2021-04-01,7.0
Wyoming,2021-04-01,15.25
Virgin Islands,2021-04-01,21.0
Alabama,2021-04-02,28.5
Alaska,2021-04-02,21.5
Arizona,2021-04-02,33.333333333333336
Arkansas,2021-04-02,49.0
California,2021-04-02,41.656249999999993
Colorado,2021-04-02,22.0
Florida,2021-04-02,35.318181818181813
Georgia,2021-04-02,16.6
Idaho,2021-04-02,38.5
Illinois,2021-04-02,35.285714285714285
Iowa,2021-04-02,50.8235294117647
Louisiana,2021-04-02,30.555555555555557
Maine,2021-04-02,24.0
Michigan,2021-04-02,29.0
Montana,2021-04-02,43.0
New York,2021-04-02,12.578947368421053
North Carolina,2021-04-02,13.0
Ohio,2021-04-02,19.857142857142854
Oklahoma,2021-04-02,53.0
Oregon,2021-04-02,29.95454545454545
South Carolina,2021-04-02,19.6
Texas,2021-04-02,47.81818181818182
Virginia,2021-04-02,15.0
Washington,2021-04-02,22.804878048780484
Puerto Rico,2021-04-02,38.0
Alabama,2021-04-03,42.5
Alaska,2021-04-03,11.0
Arizona,2021-04-03,36.333333333333336
Arkansas,2021-04-03,49.0
California,2021-04-03,43.303030303030305
Colorado,2021-04-03,15.0
Florida,2021-04-03,36.18181818181818
Georgia,2021-04-03,30.6
Idaho,2021-04-03,39.35
Illinois,2021-04-03,58.714285714285715
Iowa,2021-04-03,79.764705882352942
Louisiana,2021-04-03,45.666666666666664
Maine,2021-04-03,18.0
Michigan,2021-04-03,60.0
Montana,2021-04-03,44.5
New York,2021-04-03,14.9
North Carolina,2021-04-03,4.0
Ohio,2021-04-03,31.0
Oklahoma,2021-04-03,63.5
Oregon,2021-04-03,32.386363636363626
South Carolina,2021-04-03,24.6
Texas,2021-04-03,44.36363636363636
Virginia,2021-04-03,14.0
Washington,2021-04-03,21.571428571428569
Puerto Rico,2021-04-03,37.0
Alabama,2021-04-04,50.5
Alaska,2021-04-04,9.375
Arizona,2021-04-04,28.666666666666661
Arkansas,2021-04-04,47.2
California,2021-04-04,31.771929824561408
Colorado,2021-04-04,11.545454545454547
Florida,2021-04-04,33.423076923076927
Georgia,2021-04-04,39.125
Idaho,2021-04-04,29.136363636363633
Illinois,2021-04-04,72.999999999999986
Iowa,2021-04-04,79.263157894736835
Louisiana,2021-04-04,42.2
Maine,2021-04-04,8.6
Michigan,2021-04-04,45.75
Montana,2021-04-04,22.769230769230766
New York,2021-04-04,30.050000000000004
North Carolina,2021-04-04,21.25
Ohio,2021-04-04,46.8
Oklahoma,2021-04-04,42.571428571428577
Oregon,2021-04-04,21.780000000000005
South Carolina,2021-04-04,36.0
Texas,2021-04-04,34.615384615384613
Virginia,2021-04-04,26.333333333333332
Washington,2021-04-04,13.339622641509434
Puerto Rico,2021-04-04,45.0
Vermont,2021-04-04,15.25
Country Of Mexico,2021-04-04,0.0
Connecticut,2021-04-04,13.0
Hawaii,2021-04-04,1.0
Kansas,2021-04-04,29.0
Kentucky,2021-04-04,25.0
Maryland,2021-04-04,24.0
Massachusetts,2021-04-04,13.5
Minnesota,2021-04-04,35.0
Missouri,2021-04-04,55.0
Nebraska,2021-04-04,34.0
Nevada,2021-04-04,9.0
New Hampshire,2021-04-04,12.666666666666666
New Jersey,2021-04-04,19.0
New Mexico,2021-04-04,18.75
North Dakota,2021-04-04,17.0
Pennsylvania,2021-04-04,28.0
South Dakota,2021-04-04,16.5
Tennessee,2021-04-04,18.0
Utah,2021-04-04,16.8
West Virginia,2021-04-04,25.0
Wisconsin,2021-04-04,33.0
Wyoming,2021-04-04,13.0
Virgin Islands,2021-04-04,16.0
Alabama,2021-04-05,58.125
Alaska,2021-04-05,20.0
Arizona,2021-04-05,24.666666666666664
Arkansas,2021-04-05,48.666666666666664
California,2021-04-05,35.666666666666664
Colorado,2021-04-05,16.0
Florida,2021-04-05,44.409090909090907
Georgia,2021-04-05,47.0
Idaho,2021-04-05,21.1
Illinois,2021-04-05,57.571428571428577
Iowa,2021-04-05,46.470588235294116
Louisiana,2021-04-05,37.444444444444443
Maine,2021-04-05,15.0
Montana,2021-04-05,27.25
New York,2021-04-05,28.4
North Carolina,2021-04-05,42.0
Ohio,2021-04-05,54.571428571428577
Oklahoma,2021-04-05,40.25
Oregon,2021-04-05,17.36363636363636
South Carolina,2021-04-05,46.2
Texas,2021-04-05,35.6
Virginia,2021-04-05,54.0
Washington,2021-04-05,14.214285714285715
Puerto Rico,2021-04-05,53.0
Michigan,2021-04-05,
Alabama,2021-04-06,61.285714285714285
Alaska,2021-04-06,24.5
Arizona,2021-04-06,28.666666666666664
Arkansas,2021-04-06,49.666666666666664
California,2021-04-06,38.6969696969697
Colorado,2021-04-06,21.0
Florida,2021-04-06,46.909090909090914
Georgia,2021-04-06,65.0
Idaho,2021-04-06,24.761904761904766
Illinois,2021-04-06,54.142857142857146
Iowa,2021-04-06,49.8235294117647
Louisiana,2021-04-06,30.222222222222218
Maine,2021-04-06,15.0
Montana,2021-04-06,46.0
New York,2021-04-06,27.142857142857139
Ohio,2021-04-06,55.285714285714285
Oklahoma,2021-04-06,44.0
Oregon,2021-04-06,25.522727272727266
South Carolina,2021-04-06,56.4
Texas,2021-04-06,36.0
Virginia,2021-04-06,48.0
Washington,2021-04-06,21.238095238095237
Puerto Rico,2021-04-06,77.0
North Carolina,2021-04-06,
Michigan,2021-04-06,
Alabama,2021-04-07,55.142857142857146
Alaska,2021-04-07,17.5
Arizona,2021-04-07,30.714285714285719
Arkansas,2021-04-07,24.8
California,2021-04-07,32.0754716981132
Colorado,2021-04-07,9.6363636363636349
Florida,2021-04-07,40.481481481481474
Georgia,2021-04-07,72.999999999999986
Idaho,2021-04-07,29.09090909090909
Illinois,2021-04-07,43.624999999999993
Iowa,2021-04-07,35.0
Louisiana,2021-04-07,29.999999999999996
Maine,2021-04-07,6.166666666666667
Michigan,2021-04-07,51.666666666666671
Montana,2021-04-07,25.538461538461544
New York,2021-04-07,25.388888888888889
Ohio,2021-04-07,55.75
Oklahoma,2021-04-07,18.666666666666664
Oregon,2021-04-07,18.645833333333329
South Carolina,2021-04-07,62.666666666666664
Texas,2021-04-07,38.142857142857146
Virginia,2021-04-07,49.0
Washington,2021-04-07,15.725490196078432
Puerto Rico,2021-04-07,61.0
Vermont,2021-04-07,5.5
Hawaii,2021-04-07,4.0
Kansas,2021-04-07,9.0
Kentucky,2021-04-07,45.0
Maryland,2021-04-07,52.0
Massachusetts,2021-04-07,5.5
Minnesota,2021-04-07,21.0
Missouri,2021-04-07,25.0
Nevada,2021-04-07,11.0
New Hampshire,2021-04-07,4.5
New Jersey,2021-04-07,20.0
New Mexico,2021-04-07,14.5
North Carolina,2021-04-07,48.0
North Dakota,2021-04-07,16.5
Pennsylvania,2021-04-07,59.0
South Dakota,2021-04-07,13.0
Tennessee,2021-04-07,55.0
Utah,2021-04-07,11.8
West Virginia,2021-04-07,44.0
Wisconsin,2021-04-07,37.0
Wyoming,2021-04-07,11.75
Virgin Islands,2021-04-07,11.0
Alabama,2021-04-08,37.0
Alaska,2021-04-08,27.5
Arizona,2021-04-08,26.333333333333332
Arkansas,2021-04-08,23.333333333333332
California,2021-04-08,37.942857142857136
Colorado,2021-04-08,19.0
Florida,2021-04-08,43.826086956521742
Georgia,2021-04-08,51.5
Idaho,2021-04-08,21.857142857142858
Illinois,2021-04-08,27.857142857142858
Iowa,2021-04-08,17.647058823529413
Louisiana,2021-04-08,33.666666666666664
Maine,2021-04-08,18.0
Michigan,2021-04-08,51.5
Montana,2021-04-08,22.5
New York,2021-04-08,21.400000000000002
Ohio,2021-04-08,45.571428571428569
Oklahoma,2021-04-08,19.0
Oregon,2021-04-08,14.090909090909092
South Carolina,2021-04-08,64.4
Texas,2021-04-08,41.750000000000007
Virginia,2021-04-08,30.0
Washington,2021-04-08,9.571428571428573
Puerto Rico,2021-04-08,58.0
Alabama,2021-04-09,37.571428571428569
Alaska,2021-04-09,21.0
Arizona,2021-04-09,35.0
Arkansas,2021-04-09,45.0
California,2021-04-09,39.757575757575744
Colorado,2021-04-09,16.0
Florida,2021-04-09,40.217391304347835
Georgia,2021-04-09,30.75
Idaho,2021-04-09,19.619047619047617
Illinois,2021-04-09,29.142857142857142
Iowa,2021-04-09,14.625
Louisiana,2021-04-09,38.555555555555564
Maine,2021-04-09,24.0
Michigan,2021-04-09,30.5
Montana,2021-04-09,36.5
New York,2021-04-09,14.611111111111112
Ohio,2021-04-09,25.857142857142858
Oklahoma,2021-04-09,43.0
Oregon,2021-04-09,21.022727272727273
South Carolina,2021-04-09,45.6
Texas,2021-04-09,59.249999999999993
Virginia,2021-04-09,18.0
Washington,2021-04-09,15.309523809523808
Puerto Rico,2021-04-09,60.0
North Carolina,2021-04-09,
Alabama,2021-04-10,21.444444444444443
Alaska,2021-04-10,15.000000000000002
Arizona,2021-04-10,22.374999999999996
Arkansas,2021-04-10,19.2
California,2021-04-10,32.421052631578945
Colorado,2021-04-10,8.2727272727272734
Florida,2021-04-10,30.259259259259263
Georgia,2021-04-10,21.857142857142854
Idaho,2021-04-10,22.086956521739136
Illinois,2021-04-10,31.499999999999996
Iowa,2021-04-10,14.833333333333332
Louisiana,2021-04-10,27.700000000000003
Maine,2021-04-10,14.333333333333332
Michigan,2021-04-10,23.0
Montana,2021-04-10,12.785714285714285
New York,2021-04-10,16.05
North Carolina,2021-04-10,18.25
Ohio,2021-04-10,32.5
Oklahoma,2021-04-10,14.571428571428571
Oregon,2021-04-10,12.52
South Carolina,2021-04-10,29.5
Texas,2021-04-10,36.529411764705891
Virginia,2021-04-10,19.0
Washington,2021-04-10,10.09433962264151
Puerto Rico,2021-04-10,68.0
Vermont,2021-04-10,20.25
Country Of Mexico,2021-04-10,0.0
Connecticut,2021-04-10,13.0
Hawaii,2021-04-10,7.0
Kansas,2021-04-10,10.0
Kentucky,2021-04-10,14.0
Maryland,2021-04-10,17.0
Massachusetts,2021-04-10,7.0
Minnesota,2021-04-10,2.0
Missouri,2021-04-10,9.0
Nebraska,2021-04-10,4.0
Nevada,2021-04-10,13.5
New Hampshire,2021-04-10,16.333333333333332
New Jersey,2021-04-10,16.0
New Mexico,2021-04-10,14.75
North Dakota,2021-04-10,7.5
Pennsylvania,2021-04-10,28.0
South Dakota,2021-04-10,5.5
Tennessee,2021-04-10,13.0
Utah,2021-04-10,11.25
West Virginia,2021-04-10,19.0
Wisconsin,2021-04-10,4.0
Wyoming,2021-04-10,10.0
Virgin Islands,2021-04-10,32.0
Alabama,2021-04-11,33.166666666666664
Alaska,2021-04-11,25.0
Arizona,2021-04-11,29.75
Arkansas,2021-04-11,38.333333333333336
California,2021-04-11,40.312500000000007
Colorado,2021-04-11,15.0
Florida,2021-04-11,26.8695652173913
Georgia,2021-04-11,20.5
Idaho,2021-04-11,17.476190476190474
Illinois,2021-04-11,25.428571428571427
Iowa,2021-04-11,18.500000000000004
Louisiana,2021-04-11,25.888888888888889
Maine,2021-04-11,17.0
Michigan,2021-04-11,18.5
Montana,2021-04-11,22.75
New York,2021-04-11,14.05
North Carolina,2021-04-11,28.0
Ohio,2021-04-11,13.428571428571429
Oklahoma,2021-04-11,31.5
Oregon,2021-04-11,19.06818181818182
South Carolina,2021-04-11,25.0
Texas,2021-04-11,34.846153846153847
Virginia,2021-04-11,12.0
Washington,2021-04-11,14.195121951219514
Puerto Rico,2021-04-11,66.0
Alabama,2021-04-12,48.5
Alaska,2021-04-12,23.5
Arizona,2021-04-12,32.5
Arkansas,2021-04-12,44.0
California,2021-04-12,40.787878787878782
Florida,2021-04-12,37.090909090909086
Georgia,2021-04-12,38.0
Idaho,2021-04-12,17.238095238095241
Illinois,2021-04-12,24.714285714285712
Iowa,2021-04-12,20.875000000000004
Louisiana,2021-04-12,36.000000000000007
Maine,2021-04-12,14.0
Michigan,2021-04-12,24.0
Montana,2021-04-12,32.0
New York,2021-04-12,14.833333333333336
North Carolina,2021-04-12,24.0
Ohio,2021-04-12,16.714285714285712
Oklahoma,2021-04-12,27.5
Oregon,2021-04-12,17.295454545454536
South Carolina,2021-04-12,32.0
Texas,2021-04-12,50.384615384615387
Virginia,2021-04-12,15.0
Washington,2021-04-12,14.400000000000004
Puerto Rico,2021-04-12,61.0
Colorado,2021-04-12,
Alabama,2021-04-13,51.25
Alaska,2021-04-13,8.4285714285714288
Arizona,2021-04-13,29.375
Arkansas,2021-04-13,33.4
California,2021-04-13,30.365384615384603
Florida,2021-04-13,43.53846153846154
Georgia,2021-04-13,48.25
Idaho,2021-04-13,18.130434782608695
Illinois,2021-04-13,23.0
Iowa,2021-04-13,15.833333333333334
Louisiana,2021-04-13,29.000000000000007
Maine,2021-04-13,13.166666666666668
Michigan,2021-04-13,15.000000000000002
Montana,2021-04-13,12.785714285714286
New York,2021-04-13,12.944444444444445
North Carolina,2021-04-13,19.0
Ohio,2021-04-13,21.875
Oklahoma,2021-04-13,18.666666666666664
Oregon,2021-04-13,15.560000000000006
South Carolina,2021-04-13,30.666666666666668
Texas,2021-04-13,48.8
Virginia,2021-04-13,15.0
Washington,2021-04-13,12.755102040816331
Puerto Rico,2021-04-13,73.0
Vermont,2021-04-13,7.75
Colorado,2021-04-13,15.500000000000004
Connecticut,2021-04-13,7.0
Hawaii,2021-04-13,3.0
Kansas,2021-04-13,36.5
Kentucky,2021-04-13,16.0
Maryland,2021-04-13,13.0
Massachusetts,2021-04-13,18.0
Minnesota,2021-04-13,1.3333333333333333
Missouri,2021-04-13,9.0
Nebraska,2021-04-13,3.0
Nevada,2021-04-13,16.0
New Hampshire,2021-04-13,6.0
New Jersey,2021-04-13,8.0
New Mexico,2021-04-13,21.875000000000004
North Dakota,2021-04-13,4.0
Pennsylvania,2021-04-13,26.0
South Dakota,2021-04-13,3.5
Tennessee,2021-04-13,21.0
Utah,2021-04-13,16.8
West Virginia,2021-04-13,11.0
Wisconsin,2021-04-13,3.0
Wyoming,2021-04-13,5.75
Virgin Islands,2021-04-13,32.0
Alabama,2021-04-14,50.0
Alaska,2021-04-14,26.0
Arizona,2021-04-14,27.75
Arkansas,2021-04-14,28.0
California,2021-04-14,35.676470588235304
Colorado,2021-04-14,41.0
Florida,2021-04-14,41.227272727272734
Georgia,2021-04-14,53.0
Idaho,2021-04-14,16.047619047619047
Illinois,2021-04-14,24.000000000000004
Iowa,2021-04-14,19.733333333333334
Louisiana,2021-04-14,27.857142857142858
Maine,2021-04-14,21.0
Michigan,2021-04-14,27.0
Montana,2021-04-14,24.5
New York,2021-04-14,19.999999999999996
North Carolina,2021-04-14,28.0
Ohio,2021-04-14,20.857142857142858
Oklahoma,2021-04-14,16.75
Oregon,2021-04-14,18.25
South Carolina,2021-04-14,34.6
Texas,2021-04-14,42.46153846153846
Virginia,2021-04-14,13.0
Washington,2021-04-14,13.560975609756099
Puerto Rico,2021-04-14,71.0
Alabama,2021-04-15,32.0
Alaska,2021-04-15,25.0
Arizona,2021-04-15,27.5
Arkansas,2021-04-15,24.0
California,2021-04-15,39.696969696969681
Colorado,2021-04-15,24.0
Florida,2021-04-15,39.500000000000007
Georgia,2021-04-15,23.4
Idaho,2021-04-15,15.61904761904762
Illinois,2021-04-15,23.857142857142858
Iowa,2021-04-15,34.6
Louisiana,2021-04-15,19.25
Maine,2021-04-15,25.0
Michigan,2021-04-15,16.5
Montana,2021-04-15,35.0
New York,2021-04-15,13.526315789473683
North Carolina,2021-04-15,38.0
Ohio,2021-04-15,17.428571428571431
Oklahoma,2021-04-15,19.5
Oregon,2021-04-15,20.795454545454543
South Carolina,2021-04-15,35.0
Texas,2021-04-15,31.461538461538463
Virginia,2021-04-15,14.0
Washington,2021-04-15,14.666666666666668
Puerto Rico,2021-04-15,57.0
Alabama,2021-04-16,32.6
Alaska,2021-04-16,11.142857142857144
Arizona,2021-04-16,26.0
Arkansas,2021-04-16,21.0
California,2021-04-16,33.762711864406782
Colorado,2021-04-16,6.7272727272727275
Florida,2021-04-16,40.307692307692307
Georgia,2021-04-16,21.375
Idaho,2021-04-16,17.434782608695656
Illinois,2021-04-16,27.428571428571427
Iowa,2021-04-16,34.058823529411768
Louisiana,2021-04-16,26.111111111111114
Maine,2021-04-16,14.333333333333334
Michigan,2021-04-16,13.250000000000002
Montana,2021-04-16,16.857142857142858
New York,2021-04-16,6.2500000000000009
North Carolina,2021-04-16,13.75
Ohio,2021-04-16,21.000000000000004
Oklahoma,2021-04-16,17.666666666666668
Oregon,2021-04-16,21.000000000000004
South Carolina,2021-04-16,22.714285714285715
Texas,2021-04-16,27.705882352941178
Virginia,2021-04-16,10.666666666666666
Washington,2021-04-16,19.075471698113208
Puerto Rico,2021-04-16,60.0
Vermont,2021-04-16,4.25
Country Of Mexico,2021-04-16,0.0
Connecticut,2021-04-16,0.0
Hawaii,2021-04-16,13.0
Kansas,2021-04-16,19.5
Kentucky,2021-04-16,14.0
Maryland,2021-04-16,9.0
Massachusetts,2021-04-16,12.0
Minnesota,2021-04-16,6.333333333333333
Missouri,2021-04-16,16.0
Nebraska,2021-04-16,8.0
Nevada,2021-04-16,5.5
New Hampshire,2021-04-16,3.0
New Jersey,2021-04-16,7.0
New Mexico,2021-04-16,14.5
North Dakota,2021-04-16,17.0
Pennsylvania,2021-04-16,16.0
South Dakota,2021-04-16,8.5
Tennessee,2021-04-16,12.0
Utah,2021-04-16,5.6
West Virginia,2021-04-16,12.0
Wisconsin,2021-04-16,5.0
Wyoming,2021-04-16,3.75
Virgin Islands,2021-04-16,26.0
Alabama,2021-04-17,43.75
Alaska,2021-04-17,22.0
Arizona,2021-04-17,27.5
Arkansas,2021-04-17,29.0
California,2021-04-17,37.361111111111114
Colorado,2021-04-17,15.0
Florida,2021-04-17,50.000000000000007
Georgia,2021-04-17,36.2
Idaho,2021-04-17,25.523809523809526
Illinois,2021-04-17,34.666666666666664
Iowa,2021-04-17,44.875
Louisiana,2021-04-17,21.499999999999996
Maine,2021-04-17,13.0
Michigan,2021-04-17,29.0
Montana,2021-04-17,42.0
New York,2021-04-17,7.3157894736842106
North Carolina,2021-04-17,22.0
Ohio,2021-04-17,32.142857142857146
Oklahoma,2021-04-17,20.5
Oregon,2021-04-17,20.279069767441861
South Carolina,2021-04-17,37.5
Texas,2021-04-17,24.307692307692307
Virginia,2021-04-17,19.0
Washington,2021-04-17,23.302325581395351
Puerto Rico,2021-04-17,85.0
Alabama,2021-04-18,42.625
Alaska,2021-04-18,36.5
Arizona,2021-04-18,27.0
Arkansas,2021-04-18,29.0
California,2021-04-18,23.583333333333336
Colorado,2021-04-18,18.0
Florida,2021-04-18,34.217391304347821
Georgia,2021-04-18,30.0
Idaho,2021-04-18,24.952380952380949
Illinois,2021-04-18,41.833333333333336
Iowa,2021-04-18,37.624999999999993
Louisiana,2021-04-18,27.625
Maine,2021-04-18,14.0
Michigan,2021-04-18,37.5
Montana,2021-04-18,41.5
New York,2021-04-18,21.631578947368421
North Carolina,2021-04-18,30.0
Ohio,2021-04-18,31.714285714285715
Oklahoma,2021-04-18,16.25
Oregon,2021-04-18,18.837209302325583
South Carolina,2021-04-18,38.833333333333336
Texas,2021-04-18,19.769230769230766
Virginia,2021-04-18,22.0
Washington,2021-04-18,22.697674418604652
Puerto Rico,2021-04-18,75.0
Alabama,2021-04-19,35.9
Alaska,2021-04-19,23.428571428571431
Arizona,2021-04-19,18.562499999999996
Arkansas,2021-04-19,22.6
California,2021-04-19,26.818181818181834
Colorado,2021-04-19,9.90909090909091
Florida,2021-04-19,38.2962962962963
