state_name,date_local,aqi_pm10
Nebraska,2021-01-02,26.0
Nevada,2021-01-02,15.800000000000002
North Dakota,2021-01-02,3.25
Oregon,2021-01-02,8.0
Pennsylvania,2021-01-02,6.0
South Dakota,2021-01-02,11.444444444444446
Puerto Rico,2021-01-02,11.0
Colorado,2021-01-02,11.0
Ohio,2021-01-02,4.4285714285714288
Wyoming,2021-01-02,8.5535714285714324
Alaska,2021-01-02,19.666666666666668
District Of Columbia,2021-01-02,7.0
Florida,2021-01-02,17.450000000000003
Illinois,2021-01-02,22.0
Kansas,2021-01-02,16.222222222222221
Maine,2021-01-02,5.0
Michigan,2021-01-02,10.5
Montana,2021-01-02,6.583333333333333
New Mexico,2021-01-02,20.75
North Carolina,2021-01-02,7.666666666666667
Oklahoma,2021-01-02,7.8
South Carolina,2021-01-02,8.5
Tennessee,2021-01-02,7.0
Washington,2021-01-02,4.2
Utah,2021-01-02,17.333333333333332
Alabama,2021-01-02,11.5
Georgia,2021-01-02,11.5
Kentucky,2021-01-02,8.0
Minnesota,2021-01-02,28.2
Mississippi,2021-01-02,9.0
Missouri,2021-01-02,13.5
New Hampshire,2021-01-02,6.0
Virginia,2021-01-02,6.5
West Virginia,2021-01-02,4.0
Wisconsin,2021-01-02,24.428571428571427
California,2021-01-03,17.083333333333329
Utah,2021-01-03,14.833333333333332
Arizona,2021-01-03,24.365384615384606
Georgia,2021-01-03,6.0
Hawaii,2021-01-03,8.3333333333333339
Maine,2021-01-03,4.5
Michigan,2021-01-03,9.5
Oklahoma,2021-01-03,12.0
South Dakota,2021-01-03,13.222222222222221
Tennessee,2021-01-03,6.5
Colorado,2021-01-03,9.5714285714285712
Ohio,2021-01-03,5.8571428571428577
Wyoming,2021-01-03,9.6785714285714288
Alabama,2021-01-03,11.0
Alaska,2021-01-03,9.8333333333333321
Florida,2021-01-03,11.736842105263159
Idaho,2021-01-03,6.8
Illinois,2021-01-03,22.0
Indiana,2021-01-03,9.0
Mississippi,2021-01-03,9.0
New Mexico,2021-01-03,12.666666666666668
North Carolina,2021-01-03,6.0
North Dakota,2021-01-03,2.75
South Carolina,2021-01-03,4.5
Washington,2021-01-03,6.2
Iowa,2021-01-03,22.0
Connecticut,2021-01-03,9.4444444444444446
District Of Columbia,2021-01-03,9.0
Kansas,2021-01-03,12.555555555555554
Kentucky,2021-01-03,9.0
Louisiana,2021-01-03,13.5
Minnesota,2021-01-03,20.0
Missouri,2021-01-03,20.6
Montana,2021-01-03,5.9166666666666661
Nebraska,2021-01-03,17.0
Nevada,2021-01-03,17.25
New Hampshire,2021-01-03,7.0
Oregon,2021-01-03,6.0
Pennsylvania,2021-01-03,6.9090909090909092
Virginia,2021-01-03,7.0
West Virginia,2021-01-03,5.0
Wisconsin,2021-01-03,17.428571428571427
Puerto Rico,2021-01-03,14.0
California,2021-01-04,17.835937499999986
Illinois,2021-01-04,12.0
Wyoming,2021-01-04,8.1777777777777754
Kentucky,2021-01-04,11.0
New Jersey,2021-01-04,8.75
Connecticut,2021-01-04,8.2727272727272734
Indiana,2021-01-04,14.642857142857142
Massachusetts,2021-01-04,9.0
New Mexico,2021-01-04,26.53846153846154
New York,2021-01-04,7.0
Washington,2021-01-04,7.1666666666666661
Wisconsin,2021-01-04,12.299999999999999
Louisiana,2021-01-04,14.5
Montana,2021-01-04,8.7499999999999982
Nevada,2021-01-04,18.8
New Hampshire,2021-01-04,6.0
South Carolina,2021-01-04,7.0
Tennessee,2021-01-04,13.0
West Virginia,2021-01-04,5.0
Alabama,2021-01-04,14.692307692307692
Colorado,2021-01-04,16.500000000000004
Minnesota,2021-01-04,16.90909090909091
Nebraska,2021-01-04,12.6
Michigan,2021-01-04,12.625000000000002
Texas,2021-01-04,26.210526315789473
Alaska,2021-01-04,10.0
Arizona,2021-01-04,32.433962264150935
Maine,2021-01-04,3.75
Vermont,2021-01-04,7.0
Arkansas,2021-01-04,11.0
Iowa,2021-01-04,11.642857142857142
Maryland,2021-01-04,6.25
Utah,2021-01-04,16.25
Pennsylvania,2021-01-04,6.833333333333333
Georgia,2021-01-04,9.6666666666666661
Florida,2021-01-04,10.3
Kansas,2021-01-04,11.222222222222221
North Dakota,2021-01-04,2.75
Puerto Rico,2021-01-04,14.0
Ohio,2021-01-04,8.3448275862068968
Rhode Island,2021-01-04,5.333333333333333
Virginia,2021-01-04,6.8571428571428568
Oklahoma,2021-01-04,13.714285714285715
Oregon,2021-01-04,5.7142857142857135
District Of Columbia,2021-01-04,9.0
Hawaii,2021-01-04,9.0
Idaho,2021-01-04,9.6
Mississippi,2021-01-04,18.0
Missouri,2021-01-04,16.2
North Carolina,2021-01-04,5.25
South Dakota,2021-01-04,8.11111111111111
Colorado,2021-01-05,11.714285714285715
Kentucky,2021-01-05,15.666666666666666
Arizona,2021-01-05,36.32692307692308
Hawaii,2021-01-05,6.333333333333333
Indiana,2021-01-05,15.0
Maine,2021-01-05,1.5
Missouri,2021-01-05,24.099999999999998
Montana,2021-01-05,12.416666666666668
South Dakota,2021-01-05,11.777777777777779
Tennessee,2021-01-05,13.0
Virginia,2021-01-05,10.0
West Virginia,2021-01-05,8.0
Alabama,2021-01-05,15.4
California,2021-01-05,15.988235294117642
Ohio,2021-01-05,11.142857142857144
Iowa,2021-01-05,18.0
Wyoming,2021-01-05,7.1551724137931032
Connecticut,2021-01-05,11.222222222222221
Idaho,2021-01-05,9.8
Louisiana,2021-01-05,16.8
Minnesota,2021-01-05,18.6
Mississippi,2021-01-05,20.0
Nevada,2021-01-05,16.949999999999996
New Hampshire,2021-01-05,4.0
North Carolina,2021-01-05,9.7499999999999982
Pennsylvania,2021-01-05,9.1818181818181817
South Carolina,2021-01-05,9.5
Utah,2021-01-05,8.5
Alaska,2021-01-05,12.5
District Of Columbia,2021-01-05,12.0
Florida,2021-01-05,13.0
Georgia,2021-01-05,9.0
Kansas,2021-01-05,11.111111111111111
Michigan,2021-01-05,16.5
Nebraska,2021-01-05,13.0
New Mexico,2021-01-05,28.166666666666668
North Dakota,2021-01-05,7.25
Oklahoma,2021-01-05,8.8
Oregon,2021-01-05,9.5
Washington,2021-01-05,8.0
Wisconsin,2021-01-05,20.428571428571431
Puerto Rico,2021-01-05,49.0
Alaska,2021-01-06,9.0
Arizona,2021-01-06,35.942307692307693
District Of Columbia,2021-01-06,9.0
Florida,2021-01-06,13.578947368421053
Indiana,2021-01-06,17.0
Michigan,2021-01-06,14.5
Mississippi,2021-01-06,15.0
Missouri,2021-01-06,12.899999999999999
Montana,2021-01-06,14.166666666666666
Nevada,2021-01-06,19.75
North Dakota,2021-01-06,8.25
Oklahoma,2021-01-06,6.8
Wisconsin,2021-01-06,23.285714285714285
Puerto Rico,2021-01-06,18.0
Colorado,2021-01-06,11.0
Ohio,2021-01-06,8.5714285714285712
California,2021-01-06,17.488372093023251
Hawaii,2021-01-06,6.666666666666667
Idaho,2021-01-06,11.8
Illinois,2021-01-06,40.0
Kentucky,2021-01-06,12.5
Louisiana,2021-01-06,14.6
Minnesota,2021-01-06,23.8
Nebraska,2021-01-06,7.5
North Carolina,2021-01-06,6.0
Pennsylvania,2021-01-06,8.9090909090909083
South Carolina,2021-01-06,8.0
South Dakota,2021-01-06,9.11111111111111
Tennessee,2021-01-06,9.0
Washington,2021-01-06,10.2
Alabama,2021-01-06,21.4
Iowa,2021-01-06,19.666666666666668
Utah,2021-01-06,17.0
Wyoming,2021-01-06,6.80701754385965
Connecticut,2021-01-06,7.7777777777777777
Georgia,2021-01-06,9.5
Kansas,2021-01-06,7.8888888888888893
Maine,2021-01-06,4.5
New Hampshire,2021-01-06,7.0
New Mexico,2021-01-06,20.416666666666664
Oregon,2021-01-06,10.5
Virginia,2021-01-06,8.0
West Virginia,2021-01-06,7.0
Ohio,2021-01-07,9.428571428571427
Wyoming,2021-01-07,10.986301369863014
Alaska,2021-01-07,9.1428571428571441
Indiana,2021-01-07,8.4
Iowa,2021-01-07,19.5
Vermont,2021-01-07,3.0
Arizona,2021-01-07,38.980769230769241
Kansas,2021-01-07,11.0
Louisiana,2021-01-07,6.8
Michigan,2021-01-07,11.25
Mississippi,2021-01-07,10.0
Montana,2021-01-07,13.083333333333332
Nebraska,2021-01-07,15.0
Nevada,2021-01-07,25.15
North Carolina,2021-01-07,9.8181818181818183
North Dakota,2021-01-07,8.5
South Dakota,2021-01-07,17.444444444444443
California,2021-01-07,19.815217391304355
Alabama,2021-01-07,10.2
Connecticut,2021-01-07,6.6
Maryland,2021-01-07,4.0
New Jersey,2021-01-07,5.0
Rhode Island,2021-01-07,6.0
Florida,2021-01-07,14.65
Hawaii,2021-01-07,8.6666666666666661
Idaho,2021-01-07,10.0
Illinois,2021-01-07,18.0
Kentucky,2021-01-07,12.0
New Mexico,2021-01-07,34.166666666666664
Puerto Rico,2021-01-07,22.0
Colorado,2021-01-07,16.666666666666668
Minnesota,2021-01-07,19.166666666666668
Maine,2021-01-07,14.0
Arkansas,2021-01-07,6.0
Massachusetts,2021-01-07,8.0
Oklahoma,2021-01-07,7.166666666666667
Oregon,2021-01-07,8.3333333333333339
Utah,2021-01-07,24.5
Washington,2021-01-07,9.0
District Of Columbia,2021-01-07,10.0
Georgia,2021-01-07,10.0
Missouri,2021-01-07,12.5
New Hampshire,2021-01-07,10.0
Pennsylvania,2021-01-07,7.3636363636363624
South Carolina,2021-01-07,13.0
Tennessee,2021-01-07,9.0
Virginia,2021-01-07,9.6666666666666661
West Virginia,2021-01-07,6.0
Wisconsin,2021-01-07,17.285714285714285
Ohio,2021-01-08,8.1428571428571423
California,2021-01-08,20.383720930232563
Wyoming,2021-01-08,4.9824561403508776
Florida,2021-01-08,13.65
Georgia,2021-01-08,6.5
Louisiana,2021-01-08,6.8
Michigan,2021-01-08,11.0
Nebraska,2021-01-08,22.0
Nevada,2021-01-08,21.349999999999998
North Carolina,2021-01-08,8.2727272727272716
Pennsylvania,2021-01-08,10.454545454545453
South Carolina,2021-01-08,5.5
Tennessee,2021-01-08,9.75
Washington,2021-01-08,10.8
Puerto Rico,2021-01-08,28.0
Alabama,2021-01-08,9.0
Utah,2021-01-08,29.5
Alaska,2021-01-08,7.166666666666667
Arizona,2021-01-08,42.230769230769234
District Of Columbia,2021-01-08,11.0
Hawaii,2021-01-08,9.0
Idaho,2021-01-08,10.8
Illinois,2021-01-08,14.5
Indiana,2021-01-08,10.5
Minnesota,2021-01-08,18.4
Mississippi,2021-01-08,12.0
Missouri,2021-01-08,12.5
Montana,2021-01-08,14.583333333333334
New Hampshire,2021-01-08,9.5
New Mexico,2021-01-08,37.666666666666664
Oregon,2021-01-08,8.5
Virginia,2021-01-08,9.3333333333333339
West Virginia,2021-01-08,7.0
Colorado,2021-01-08,16.571428571428573
Iowa,2021-01-08,9.6666666666666661
Connecticut,2021-01-08,10.111111111111111
Kansas,2021-01-08,14.444444444444445
Kentucky,2021-01-08,10.0
Maine,2021-01-08,3.5
North Dakota,2021-01-08,12.75
Oklahoma,2021-01-08,12.2
South Dakota,2021-01-08,13.0
Wisconsin,2021-01-08,10.285714285714286
Colorado,2021-01-09,12.428571428571429
Utah,2021-01-09,18.333333333333336
Wyoming,2021-01-09,5.3448275862068986
Alaska,2021-01-09,7.333333333333333
District Of Columbia,2021-01-09,9.0
Kansas,2021-01-09,17.111111111111111
Michigan,2021-01-09,17.25
Montana,2021-01-09,17.833333333333332
New Hampshire,2021-01-09,6.5
North Dakota,2021-01-09,11.75
Oregon,2021-01-09,9.5
South Dakota,2021-01-09,12.666666666666666
Washington,2021-01-09,14.8
Wisconsin,2021-01-09,12.571428571428571
Ohio,2021-01-09,10.625
California,2021-01-09,19.686046511627911
Alabama,2021-01-09,11.5
Connecticut,2021-01-09,7.0
Florida,2021-01-09,10.0
Georgia,2021-01-09,10.0
Hawaii,2021-01-09,6.666666666666667
Illinois,2021-01-09,21.5
Kentucky,2021-01-09,13.5
Missouri,2021-01-09,11.1
Nebraska,2021-01-09,22.0
New Mexico,2021-01-09,38.833333333333329
Pennsylvania,2021-01-09,10.272727272727273
South Carolina,2021-01-09,7.5
Tennessee,2021-01-09,10.25
Virginia,2021-01-09,7.333333333333333
Puerto Rico,2021-01-09,21.0
Iowa,2021-01-09,8.3333333333333339
Arizona,2021-01-09,35.269230769230774
Idaho,2021-01-09,12.4
Indiana,2021-01-09,11.75
Louisiana,2021-01-09,9.0
Maine,2021-01-09,3.5
Minnesota,2021-01-09,20.0
Mississippi,2021-01-09,10.0
Nevada,2021-01-09,17.900000000000002
North Carolina,2021-01-09,8.2727272727272734
Oklahoma,2021-01-09,15.6
West Virginia,2021-01-09,10.0
Colorado,2021-01-10,10.857142857142859
Illinois,2021-01-10,20.0
Minnesota,2021-01-10,12.363636363636363
Ohio,2021-01-10,19.096774193548384
Alaska,2021-01-10,8.375
Arizona,2021-01-10,21.611111111111107
Kentucky,2021-01-10,14.25
Maine,2021-01-10,13.142857142857142
New Jersey,2021-01-10,7.75
Indiana,2021-01-10,16.714285714285715
Massachusetts,2021-01-10,5.666666666666667
Utah,2021-01-10,14.0
Washington,2021-01-10,16.166666666666668
Pennsylvania,2021-01-10,13.583333333333334
Wisconsin,2021-01-10,14.636363636363637
Georgia,2021-01-10,12.5
Florida,2021-01-10,11.35
Hawaii,2021-01-10,8.0
North Carolina,2021-01-10,9.3636363636363633
Tennessee,2021-01-10,12.25
Puerto Rico,2021-01-10,14.0
Rhode Island,2021-01-10,5.333333333333333
Wyoming,2021-01-10,6.9892473118279588
Vermont,2021-01-10,10.0
Iowa,2021-01-10,15.46153846153846
Maryland,2021-01-10,7.5
New York,2021-01-10,7.0
Oregon,2021-01-10,7.0
District Of Columbia,2021-01-10,17.0
Idaho,2021-01-10,12.0
Kansas,2021-01-10,15.333333333333332
Missouri,2021-01-10,13.100000000000001
Nevada,2021-01-10,13.149999999999999
New Hampshire,2021-01-10,8.0
North Dakota,2021-01-10,5.0
West Virginia,2021-01-10,18.5
California,2021-01-10,16.872340425531917
Alabama,2021-01-10,9.6666666666666679
Nebraska,2021-01-10,13.0
Michigan,2021-01-10,23.222222222222221
Texas,2021-01-10,7.0000000000000009
Virginia,2021-01-10,9.2000000000000028
Arkansas,2021-01-10,14.333333333333332
Connecticut,2021-01-10,8.7272727272727284
New Mexico,2021-01-10,11.846153846153845
Oklahoma,2021-01-10,18.375
Louisiana,2021-01-10,9.8
Mississippi,2021-01-10,11.0
Montana,2021-01-10,16.75
South Carolina,2021-01-10,11.0
South Dakota,2021-01-10,8.7777777777777786
Colorado,2021-01-11,17.857142857142854
Ohio,2021-01-11,17.125
Utah,2021-01-11,25.5
Wyoming,2021-01-11,10.964285714285714
Arizona,2021-01-11,24.96078431372549
Connecticut,2021-01-11,19.666666666666668
District Of Columbia,2021-01-11,31.0
Florida,2021-01-11,14.3
Hawaii,2021-01-11,7.333333333333333
Idaho,2021-01-11,17.4
Indiana,2021-01-11,13.5
Maine,2021-01-11,29.0
South Dakota,2021-01-11,14.444444444444445
Alabama,2021-01-11,12.0
California,2021-01-11,19.635294117647064
Illinois,2021-01-11,37.0
Kansas,2021-01-11,14.0
Michigan,2021-01-11,24.5
Minnesota,2021-01-11,10.0
Montana,2021-01-11,22.499999999999996
Nebraska,2021-01-11,8.0
Nevada,2021-01-11,18.299999999999997
New Hampshire,2021-01-11,18.0
New Mexico,2021-01-11,25.416666666666668
North Dakota,2021-01-11,5.75
Oregon,2021-01-11,8.0
Tennessee,2021-01-11,17.0
Wisconsin,2021-01-11,17.285714285714285
Puerto Rico,2021-01-11,15.0
Iowa,2021-01-11,21.666666666666668
Alaska,2021-01-11,7.1666666666666661
Georgia,2021-01-11,13.5
Kentucky,2021-01-11,18.5
Louisiana,2021-01-11,7.6
Mississippi,2021-01-11,13.0
Missouri,2021-01-11,24.8
North Carolina,2021-01-11,15.09090909090909
Oklahoma,2021-01-11,17.25
Pennsylvania,2021-01-11,24.999999999999996
South Carolina,2021-01-11,13.0
Virginia,2021-01-11,28.0
Washington,2021-01-11,16.6
West Virginia,2021-01-11,21.0
Colorado,2021-01-12,23.0
Ohio,2021-01-12,17.5
Utah,2021-01-12,40.166666666666671
Connecticut,2021-01-12,24.555555555555557
Hawaii,2021-01-12,8.3333333333333339
Idaho,2021-01-12,11.6
Indiana,2021-01-12,18.25
Kentucky,2021-01-12,22.5
Louisiana,2021-01-12,14.4
Maine,2021-01-12,11.5
Michigan,2021-01-12,28.25
Minnesota,2021-01-12,17.8
Mississippi,2021-01-12,18.0
Montana,2021-01-12,10.916666666666668
Nebraska,2021-01-12,17.5
New Mexico,2021-01-12,28.5
Oklahoma,2021-01-12,14.5
Pennsylvania,2021-01-12,21.454545454545453
South Carolina,2021-01-12,6.0
Tennessee,2021-01-12,19.5
Virginia,2021-01-12,16.666666666666668
Washington,2021-01-12,7.2
Puerto Rico,2021-01-12,19.0
California,2021-01-12,22.619047619047617
Iowa,2021-01-12,19.5
Wyoming,2021-01-12,13.63636363636364
Alaska,2021-01-12,9.5
Florida,2021-01-12,14.210526315789474
Illinois,2021-01-12,37.0
Kansas,2021-01-12,18.222222222222225
Nevada,2021-01-12,23.349999999999998
North Carolina,2021-01-12,10.818181818181818
North Dakota,2021-01-12,6.25
Alabama,2021-01-12,17.4
Arizona,2021-01-12,28.55769230769231
District Of Columbia,2021-01-12,26.0
Georgia,2021-01-12,9.5
Missouri,2021-01-12,28.9
New Hampshire,2021-01-12,13.5
Oregon,2021-01-12,4.0
South Dakota,2021-01-12,15.444444444444445
West Virginia,2021-01-12,15.5
Wisconsin,2021-01-12,21.142857142857142
Alabama,2021-01-13,23.8
Wyoming,2021-01-13,31.605633802816893
Alaska,2021-01-13,14.428571428571427
Connecticut,2021-01-13,27.8
Indiana,2021-01-13,18.6
Iowa,2021-01-13,20.111111111111111
Maryland,2021-01-13,12.0
New Jersey,2021-01-13,27.0
Georgia,2021-01-13,12.0
Illinois,2021-01-13,36.0
Kansas,2021-01-13,21.333333333333332
Kentucky,2021-01-13,24.0
Louisiana,2021-01-13,15.8
Michigan,2021-01-13,29.0
Nevada,2021-01-13,23.95
North Carolina,2021-01-13,11.363636363636363
North Dakota,2021-01-13,19.5
South Carolina,2021-01-13,6.5
Tennessee,2021-01-13,20.333333333333332
Wisconsin,2021-01-13,25.428571428571431
Colorado,2021-01-13,16.545454545454543
Maine,2021-01-13,14.5
Massachusetts,2021-01-13,16.0
Oklahoma,2021-01-13,16.0
Rhode Island,2021-01-13,11.0
Utah,2021-01-13,36.5
Vermont,2021-01-13,7.0
District Of Columbia,2021-01-13,31.0
Florida,2021-01-13,13.421052631578947
Idaho,2021-01-13,12.5
Minnesota,2021-01-13,19.8
Mississippi,2021-01-13,21.0
Montana,2021-01-13,20.181818181818183
Nebraska,2021-01-13,17.5
New Mexico,2021-01-13,22.833333333333332
Virginia,2021-01-13,22.333333333333332
West Virginia,2021-01-13,14.0
California,2021-01-13,24.420454545454543
Ohio,2021-01-13,18.749999999999996
Arkansas,2021-01-13,17.0
Oregon,2021-01-13,10.666666666666668
Washington,2021-01-13,13.333333333333334
Arizona,2021-01-13,35.846153846153854
Hawaii,2021-01-13,11.0
Missouri,2021-01-13,30.200000000000003
New Hampshire,2021-01-13,11.5
Pennsylvania,2021-01-13,21.454545454545457
South Dakota,2021-01-13,22.555555555555557
Puerto Rico,2021-01-13,49.0
Ohio,2021-01-14,16.625
Iowa,2021-01-14,26.0
Wyoming,2021-01-14,17.927272727272726
Connecticut,2021-01-14,39.111111111111114
Florida,2021-01-14,13.315789473684211
Hawaii,2021-01-14,15.5
Indiana,2021-01-14,13.5
Missouri,2021-01-14,28.999999999999996
Nebraska,2021-01-14,21.5
North Dakota,2021-01-14,20.75
West Virginia,2021-01-14,12.0
Wisconsin,2021-01-14,25.571428571428569
Colorado,2021-01-14,28.142857142857146
California,2021-01-14,22.061728395061724
District Of Columbia,2021-01-14,24.0
Georgia,2021-01-14,11.5
Idaho,2021-01-14,23.5
Illinois,2021-01-14,27.5
Kansas,2021-01-14,43.777777777777779
Kentucky,2021-01-14,18.5
Louisiana,2021-01-14,16.4
Maine,2021-01-14,17.0
Michigan,2021-01-14,23.0
Minnesota,2021-01-14,22.4
Nevada,2021-01-14,22.35
New Hampshire,2021-01-14,27.5
North Carolina,2021-01-14,15.545454545454545
Oklahoma,2021-01-14,25.2
Oregon,2021-01-14,16.5
South Dakota,2021-01-14,38.888888888888886
Tennessee,2021-01-14,20.0
Virginia,2021-01-14,20.666666666666668
Washington,2021-01-14,28.999999999999996
Alabama,2021-01-14,16.8
Utah,2021-01-14,14.166666666666666
Alaska,2021-01-14,9.5
Arizona,2021-01-14,44.038461538461547
Mississippi,2021-01-14,16.0
Montana,2021-01-14,22.454545454545453
New Mexico,2021-01-14,26.916666666666664
Pennsylvania,2021-01-14,23.18181818181818
South Carolina,2021-01-14,8.3333333333333339
Puerto Rico,2021-01-14,43.0
Ohio,2021-01-15,13.0
Alaska,2021-01-15,8.1666666666666661
District Of Columbia,2021-01-15,24.0
Idaho,2021-01-15,24.6
Illinois,2021-01-15,19.5
Indiana,2021-01-15,10.0
Kentucky,2021-01-15,15.0
Michigan,2021-01-15,13.0
Mississippi,2021-01-15,25.0
Montana,2021-01-15,17.083333333333336
Nebraska,2021-01-15,5.0
Nevada,2021-01-15,24.549999999999997
New Hampshire,2021-01-15,17.0
Tennessee,2021-01-15,21.333333333333332
Washington,2021-01-15,32.6
West Virginia,2021-01-15,8.5
Wisconsin,2021-01-15,9.4285714285714288
Alabama,2021-01-15,25.8
Colorado,2021-01-15,98.142857142857153
California,2021-01-15,22.341463414634145
Iowa,2021-01-15,18.5
Utah,2021-01-15,23.833333333333336
Connecticut,2021-01-15,23.333333333333336
Hawaii,2021-01-15,12.5
Kansas,2021-01-15,29.111111111111111
Maine,2021-01-15,13.5
New Mexico,2021-01-15,25.083333333333332
North Dakota,2021-01-15,8.3333333333333339
Oklahoma,2021-01-15,23.0
Pennsylvania,2021-01-15,16.454545454545453
South Carolina,2021-01-15,11.0
South Dakota,2021-01-15,12.333333333333334
Virginia,2021-01-15,20.0
Wyoming,2021-01-15,10.127272727272727
Arizona,2021-01-15,38.673076923076927
Florida,2021-01-15,13.6
Georgia,2021-01-15,13.5
Louisiana,2021-01-15,22.4
Minnesota,2021-01-15,8.6
Missouri,2021-01-15,10.9
North Carolina,2021-01-15,13.454545454545455
Oregon,2021-01-15,10.5
Puerto Rico,2021-01-15,21.0
Colorado,2021-01-16,12.31818181818182
Minnesota,2021-01-16,3.7777777777777777
Ohio,2021-01-16,9.25806451612903
Virginia,2021-01-16,7.0
Wyoming,2021-01-16,5.9777777777777761
Arizona,2021-01-16,36.830188679245296
Kentucky,2021-01-16,6.6
Vermont,2021-01-16,0.66666666666666674
Arkansas,2021-01-16,8.0
Connecticut,2021-01-16,5.545454545454545
Indiana,2021-01-16,9.3571428571428577
Massachusetts,2021-01-16,6.5
New Mexico,2021-01-16,25.153846153846153
Oregon,2021-01-16,13.428571428571429
Georgia,2021-01-16,10.0
Mississippi,2021-01-16,19.0
Montana,2021-01-16,11.166666666666666
North Carolina,2021-01-16,9.5454545454545485
South Dakota,2021-01-16,6.333333333333333
Puerto Rico,2021-01-16,20.0
California,2021-01-16,23.141791044776117
Alabama,2021-01-16,14.0
Nebraska,2021-01-16,4.2
Alaska,2021-01-16,10.25
New Jersey,2021-01-16,10.0
Maryland,2021-01-16,6.0
Utah,2021-01-16,22.625000000000004
District Of Columbia,2021-01-16,9.0
Florida,2021-01-16,19.85
Kansas,2021-01-16,13.111111111111111
Louisiana,2021-01-16,23.6
Missouri,2021-01-16,7.0
New Hampshire,2021-01-16,12.5
South Carolina,2021-01-16,9.3333333333333339
Illinois,2021-01-16,11.2
Rhode Island,2021-01-16,3.6666666666666665
Michigan,2021-01-16,13.25
Texas,2021-01-16,60.888888888888886
Maine,2021-01-16,9.11111111111111
Iowa,2021-01-16,6.8461538461538458
New York,2021-01-16,7.6
Oklahoma,2021-01-16,12.5
Washington,2021-01-16,20.5
Pennsylvania,2021-01-16,9.3333333333333321
Wisconsin,2021-01-16,5.6000000000000005
Hawaii,2021-01-16,11.5
Idaho,2021-01-16,19.8
Nevada,2021-01-16,20.6
North Dakota,2021-01-16,7.333333333333333
Tennessee,2021-01-16,8.6666666666666661
West Virginia,2021-01-16,7.5
Colorado,2021-01-17,8.8571428571428559
California,2021-01-17,20.481927710843379
Utah,2021-01-17,19.333333333333336
Wyoming,2021-01-17,9.1052631578947345
Arizona,2021-01-17,29.076923076923084
Idaho,2021-01-17,16.4
Nevada,2021-01-17,19.499999999999996
New Hampshire,2021-01-17,6.0
North Carolina,2021-01-17,5.6363636363636358
Pennsylvania,2021-01-17,6.5454545454545459
Washington,2021-01-17,16.6
Alabama,2021-01-17,13.75
District Of Columbia,2021-01-17,6.0
Georgia,2021-01-17,9.5
Illinois,2021-01-17,20.0
Mississippi,2021-01-17,21.0
Montana,2021-01-17,8.8333333333333339
Nebraska,2021-01-17,4.5
Oklahoma,2021-01-17,9.5
South Carolina,2021-01-17,6.0
Tennessee,2021-01-17,8.0
Virginia,2021-01-17,6.0
West Virginia,2021-01-17,4.0
Wisconsin,2021-01-17,5.7142857142857144
Ohio,2021-01-17,6.5555555555555545
Iowa,2021-01-17,12.0
Alaska,2021-01-17,6.833333333333333
Connecticut,2021-01-17,8.88888888888889
Florida,2021-01-17,19.7
Hawaii,2021-01-17,11.0
Indiana,2021-01-17,7.5
Kansas,2021-01-17,8.4444444444444446
Kentucky,2021-01-17,10.0
Louisiana,2021-01-17,32.0
Maine,2021-01-17,2.0
Michigan,2021-01-17,6.75
Minnesota,2021-01-17,7.8
Missouri,2021-01-17,8.7999999999999989
New Mexico,2021-01-17,24.0
